city_en,city_ru,lat,lon,population,iso3,country,country_ru
Altun kawbri,Алтун Каубри,35.7534,44.1473,9275,IRQ,Iraq,Ирак
Bhachhi,Бхаххи,26.3404,86.0585,9275,IND,India,Индия
Nakoushi,Накоухи,26.6825,127.9728,9275,JPN,Japan,Япония
Coleford,Coleford,51.791,-2.6162,9275,GBR,United kingdom,Великобритания
Tisnov,Тиснов,49.3486,16.4244,9275,CZE,Czechia,Чехия
Chornobaivka,Чорнобаивра,46.7006,32.5478,9275,UKR,Ukraine,Украина
Majhariya,Маджария,26.8696,84.8771,9275,IND,India,Индия
Kiato,Киато,38.0117,22.7467,9274,GRC,Greece,Греция
Urbach,Урбах,48.8133,9.5789,9274,DEU,Germany,Германия
Gomaringen,Гомаринген,48.452,9.1,9274,DEU,Germany,Германия
Thakurainia,Такурайния,26.2098,86.0191,9274,IND,India,Индия
Bhadran,Бхадран,22.3593,72.9005,9273,IND,India,Индия
Warren,Уоррен,40.6323,-74.5146,9273,USA,United states,Соединенные Штаты
Almagro,Альмагро,11.9108,124.2852,9273,PHL,Philippines,Филиппины
Kurort steinbach-hallenberg,Курорт Стейнбах-халленберг,50.7006,10.5667,9273,DEU,Germany,Германия
Skwierzyna,Сквиержина,52.6,15.5,9272,POL,Poland,Польша
Mascota,Городская Талисмана,20.5235,-104.7886,9272,MEX,Mexico,Мексика
Kiskunlachaza,Кискунлачаза,47.2,19.0167,9272,HUN,Hungary,Венгрия
Nakao,Накао,35.3333,139.2167,9272,JPN,Japan,Япония
Gaggiano,Гаджиано,45.4048,9.0349,9272,ITA,Italy,Италия
Livron-sur-drome,Ливран-сур-дром,44.7736,4.8439,9272,FRA,France,Франция
Abuzar-e ghaffari,Абузар-и Гаффари,32.1806,48.2778,9272,IRN,Iran,Иран
Anandpur,Анандпур,31.2393,76.5025,9270,IND,India,Индия
Woodbury,Вудбери,41.3284,-74.1004,9270,USA,United states,Соединенные Штаты
Bruchhausen-vilsen,Бруххаузен-вильсен,52.8333,9.0,9270,DEU,Germany,Германия
Teplohirsk,Теплохирск,48.5967,38.5828,9270,UKR,Ukraine,Украина
Gainrha,Гейрха,25.9916,87.4648,9270,IND,India,Индия
Belley,Белли,45.7667,5.6833,9270,FRA,France,Франция
Deokali,Деокали,25.9068,86.1111,9269,IND,India,Индия
Torgelow,Торгелоу,53.6167,14.0,9269,DEU,Germany,Германия
Charlotte,Шарлотта,42.5662,-84.8304,9269,USA,United states,Соединенные Штаты
Goldach,Голдч,47.4831,9.4664,9269,CHE,Switzerland,Швейцария
Joghtay,Джогтай,36.6383,57.0717,9268,IRN,Iran,Иран
Le cres,City Le Cres,43.6481,3.9397,9267,FRA,France,Франция
Rajapudi,Раджапуди,17.2122,82.0064,9267,IND,India,Индия
Punnaikkayal,Пеннайккайл,8.6322,78.1119,9267,IND,India,Индия
Petersberg,Петерсберг,50.5667,9.7167,9267,DEU,Germany,Германия
Macedon,Македон,43.0792,-77.3095,9267,USA,United states,Соединенные Штаты
Guneysinir,Гунайсинир,37.2981,32.7211,9266,TUR,Turkey,Турция
Oppicherla,Оппецерла,16.4444,79.6967,9266,IND,India,Индия
Delta,Городская Дельта,38.756,-108.0772,9266,USA,United states,Соединенные Штаты
Sene,Сене,47.6206,-2.7358,9265,FRA,France,Франция
Pappampatti,Паппампатти,10.4446,77.4048,9265,IND,India,Индия
Niederhasli,Нидерхасли,47.4822,8.4861,9264,CHE,Switzerland,Швейцария
Tlahuiltepa,Tlahuiltepa,20.9233,-98.9497,9264,MEX,Mexico,Мексика
Alukkuli,Алуккули,11.4458,77.3574,9263,IND,India,Индия
Chilakhana,Чилахана,26.299,89.5892,9263,IND,India,Индия
Padinska skela,Падинска Скела,44.9429,20.4255,9263,SRB,Serbia,Сербия
Newfane,Ньюфейн,43.2818,-78.6932,9263,USA,United states,Соединенные Штаты
Bewdley,Бьюдли,52.3758,-2.315,9262,GBR,United kingdom,Великобритания
Kuvshinovo,Кувшинови,57.0333,34.1833,9262,RUS,Russia,Россия
Rampur,Рампур,26.4424,89.8038,9261,IND,India,Индия
Eunice,Городская Юнис,30.4904,-92.4191,9261,USA,United states,Соединенные Штаты
Ouistreham,Уистрехэм,49.28,-0.26,9261,FRA,France,Франция
Piru,Пиру,25.1009,84.5583,9261,IND,India,Индия
Ain el hadjar,Айн Эль Хаджар,36.3333,3.8,9260,DZA,Algeria,Алжир
Douar oulad sidi moussa,Дуар Улад Сиди Мусса,32.2726,-7.1987,9260,MAR,Morocco,Марокко
Smithville,Сити Смитвилль,39.3919,-94.5747,9260,USA,United states,Соединенные Штаты
Killamarsh,Килламарш,53.3205,-1.3116,9259,GBR,United kingdom,Великобритания
Rinopolis,Ринополис,-21.7258,-50.7219,9259,BRA,Brazil,Бразилия
Piamonte,City Piamonte,1.1194,-76.3269,9259,COL,Colombia,Колумбия
Walworth,Уолворт,43.1633,-77.3131,9259,USA,United states,Соединенные Штаты
Riscani,Ричани,47.9572,27.5539,9259,MDA,Moldova,Молдова
Barei,Барея,9.6833,1.5667,9259,BEN,Benin,Бенин
Bilozerka,Билозерка,46.6278,32.4431,9258,UKR,Ukraine,Украина
Empedrado,Эмпедрадо,-27.9333,-58.7833,9258,ARG,Argentina,Аргентина
Barnaon,Барнаон,25.4809,84.525,9258,IND,India,Индия
Middlesborough,Мидлсборо,36.6127,-83.7227,9258,USA,United states,Соединенные Штаты
Itiki,Иток,14.951,76.0944,9258,IND,India,Индия
Aljustrel,Алустер,37.8775,-8.1653,9257,PRT,Portugal,Португалия
Waldfeucht,Вальдфеухт,51.0714,5.9831,9257,DEU,Germany,Германия
Pedda tumbalam,Педда Тумбалам,15.6328,77.1036,9256,IND,India,Индия
Paray-le-monial,Парай-ле-мониал,46.4519,4.1203,9256,FRA,France,Франция
Lahfayr,Лахфайр,30.57,-8.4878,9256,MAR,Morocco,Марокко
Bojaca,Бояка,4.7336,-74.3422,9256,COL,Colombia,Колумбия
Las tablas,Лас Табланс,7.7667,-80.2833,9255,PAN,Panama,Панама
Risaralda,Рисаральда,5.1667,-75.75,9254,COL,Colombia,Колумбия
Zavitinsk,Завитинск,50.1281,129.4433,9253,RUS,Russia,Россия
Bad liebenwerda,Плохой Либенверда,51.5167,13.4,9253,DEU,Germany,Германия
Granada,Гранада,6.147,-75.188,9253,COL,Colombia,Колумбия
Elze,Эльз,52.1167,9.7333,9252,DEU,Germany,Германия
Towcester,Таусестер,52.13,-0.99,9252,GBR,United kingdom,Великобритания
Augusta,Августа,44.3341,-69.7319,9252,USA,United states,Соединенные Штаты
Borgholzhausen,Боргхольцхаузен,52.1,8.3,9252,DEU,Germany,Германия
Pasian di prato,Пасиан Ди Прато,46.05,13.2,9252,ITA,Italy,Италия
Pine lake park,Городской Пайн -лейк Парк,40.0017,-74.2595,9251,USA,United states,Соединенные Штаты
Kudelstaart,Кудельстаарт,52.2339,4.7483,9250,NLD,Netherlands,Нидерланды
Algun,Альгун,31.2795,74.6517,9250,IND,India,Индия
Samalpur,Самалпур,25.1961,88.0419,9250,IND,India,Индия
Ganaram,Ганарам,18.5275,78.245,9250,IND,India,Индия
San jose la arada,Сан -хосе Ла Арада,14.7167,-89.5833,9249,GTM,Guatemala,Гватемала
Douar ezzerarda,Дуар Эззрарда,34.7667,-5.8333,9249,MAR,Morocco,Марокко
Schubelbach,Шубельбах,47.1733,8.9264,9249,CHE,Switzerland,Швейцария
Gandikunta,Гандикунта,16.1693,80.9443,9248,IND,India,Индия
San fructuoso de bages,City San Fructuoso De Bages,41.752,1.8745,9248,ESP,Spain,Испания
Vittuone,Виттуоне,45.4833,8.95,9248,ITA,Italy,Италия
Katteragandla,Каттерагандла,15.0091,78.9584,9247,IND,India,Индия
Rensselaer,Ренсселер,42.6465,-73.7328,9247,USA,United states,Соединенные Штаты
Manzanares el real,Мансанарес Эль -реал,40.7272,-3.8611,9247,ESP,Spain,Испания
Bendapudi,Бендапуди,17.2673,82.3758,9247,IND,India,Индия
Sitanagaram,Ситанагарам,16.2403,80.5817,9246,IND,India,Индия
Matar,Матар,21.726,73.0251,9245,IND,India,Индия
Ban son loi,Бан Сон Лои,13.9122,100.42,9245,THA,Thailand,Таиланд
Ratangarh,Ратангарх,24.8167,75.1167,9245,IND,India,Индия
Diouna,Диуна,13.4325,-5.8194,9244,MLI,Mali,Мали
Sandpoint,Городской Песчаный,48.2822,-116.5614,9244,USA,United states,Соединенные Штаты
Bethalto,Бетальто,38.9015,-90.0466,9244,USA,United states,Соединенные Штаты
Capilla del senor,City Capilla Del Senor,-34.2833,-59.1,9244,ARG,Argentina,Аргентина
Smoline,Смолин,48.6017,31.2947,9243,UKR,Ukraine,Украина
Harbatpur,Харбатпур,30.45,77.73,9242,IND,India,Индия
Ahmadpur,Ахмадпур,23.8365,87.6912,9242,IND,India,Индия
Otumba,Отумба,19.6989,-98.7572,9242,MEX,Mexico,Мексика
Loria,Лория,45.7333,11.8667,9242,ITA,Italy,Италия
Mels,Городские Мела,47.0497,9.4167,9242,CHE,Switzerland,Швейцария
Montescaglioso,Монтескаглиозо,40.55,16.6667,9241,ITA,Italy,Италия
Sidi bounaga,Сиди Боунага,30.7106,-8.34,9241,MAR,Morocco,Марокко
Chunakhali,Чунахали,22.301,88.7951,9241,IND,India,Индия
Chala,Хала,-15.8519,-74.25,9240,PER,Peru,Перу
Talata-angavo,Талата-ангаво,-18.2064,47.0977,9240,MDG,Madagascar,Мадагаскар
Madhopur,Мадхопур,26.34,84.45,9240,IND,India,Индия
Fatao,Фатао,14.3247,-9.5311,9239,MLI,Mali,Мали
Kawai,Каваи,34.5783,135.7367,9238,JPN,Japan,Япония
Raipur buzurg,Райпур Бузург,25.7118,85.6956,9238,IND,India,Индия
Montlhery,Монтлери,48.6392,2.2722,9238,FRA,France,Франция
Iarpur,Иарпур,22.2998,88.2994,9238,IND,India,Индия
Barleben,Барлебен,52.2,11.6333,9238,DEU,Germany,Германия
Bandio,Бандио,13.8888,1.0896,9237,NER,Niger,Нигер
Romang,Романг,-29.5,-59.7667,9237,ARG,Argentina,Аргентина
Mamidipalli,Мамидипалли,17.2516,78.4521,9236,IND,India,Индия
Shawano,Шавано,44.7748,-88.5843,9236,USA,United states,Соединенные Штаты
Gooik,Гойик,50.8,4.1167,9236,BEL,Belgium,Бельгия
Nutakki,Нитакки,16.2922,80.3324,9236,IND,India,Индия
Aranya kalan,Араня Калан,23.2448,76.7435,9236,IND,India,Индия
Zoubiria,Зубирия,36.0667,2.9,9236,DZA,Algeria,Алжир
Brooksville,Бруксвилл,28.5404,-82.3903,9235,USA,United states,Соединенные Штаты
Conshohocken,Коншохокен,40.0772,-75.3034,9235,USA,United states,Соединенные Штаты
Tanamarina-sakay,Танамарина-сакай,-21.4689,46.605,9235,MDG,Madagascar,Мадагаскар
Mirante da serra,Миранте Да Серра,-11.0297,-62.675,9235,BRA,Brazil,Бразилия
Momchilgrad,Момчилград,41.533,25.417,9235,BGR,Bulgaria,Болгария
Palm beach,Сити Палм -бич,26.6945,-80.0408,9234,USA,United states,Соединенные Штаты
Tasso,Тассо,9.6737,3.2333,9234,BEN,Benin,Бенин
Juraqan,Юракан,34.885,48.5561,9234,IRN,Iran,Иран
Plymouth,Плимут,40.1115,-75.2976,9234,USA,United states,Соединенные Штаты
Sugar grove,Городская Сахарная Роща,41.7759,-88.4481,9233,USA,United states,Соединенные Штаты
Oakville,Оквилл,41.5893,-73.0905,9233,USA,United states,Соединенные Штаты
Kahla,Кахла,26.3747,84.5433,9233,IND,India,Индия
Sandalpur,Сандальпур,25.5639,87.5082,9232,IND,India,Индия
Bahabad,Бахабад,31.8706,56.0253,9232,IRN,Iran,Иран
Nossa senhora aparecida,City Nossa Senhora Aparecida,-10.4428,-37.4889,9232,BRA,Brazil,Бразилия
Giardini,Городской Джардини,37.8333,15.2833,9231,ITA,Italy,Италия
Rethen,Переосмыслил,52.2861,9.825,9231,DEU,Germany,Германия
Vallapuram,Валлапурам,11.4,78.88,9230,IND,India,Индия
Mcfarland,Макфарланд,43.0203,-89.2828,9230,USA,United states,Соединенные Штаты
Neuenkirchen,Нойенкирхен,52.5167,8.0667,9230,DEU,Germany,Германия
Karsaut,Карсаут,26.1298,84.4825,9230,IND,India,Индия
Stevenston,Стивенстон,55.645,-4.758,9230,GBR,United kingdom,Великобритания
Ryki,Рики,51.6333,21.9333,9229,POL,Poland,Польша
Brugnera,Бругнера,45.9,12.5333,9229,ITA,Italy,Италия
Kondrukota,Кондрукота,17.3477,81.6041,9228,IND,India,Индия
Carrillos,Каррильс,10.0369,-84.274,9228,CRI,Costa rica,Коста -рика
Castelleone,Кастеллеоне,45.2958,9.7609,9228,ITA,Italy,Италия
Vaikuntam,Вайкунтам,11.5197,77.9398,9228,IND,India,Индия
Bowdon,Боудон,53.376,-2.366,9228,GBR,United kingdom,Великобритания
Zaggota,Заггота,34.1667,-5.5333,9228,MAR,Morocco,Марокко
Philippeville,Филиппевилль,50.1964,4.5436,9228,BEL,Belgium,Бельгия
Stillwater,Стиллуотер,45.0573,-92.8313,9228,USA,United states,Соединенные Штаты
Kaujalgi,Кауджальги,16.14,74.81,9227,IND,India,Индия
San fausto de campcentellas,Сан -фаусто Де Кэмпценллас,41.5061,2.24,9227,ESP,Spain,Испания
Milnrow,Милнроу,53.6101,-2.1111,9227,GBR,United kingdom,Великобритания
Kesap,Кесап,40.9167,38.5167,9227,TUR,Turkey,Турция
Bom jesus do norte,Бом Иисус,-21.1139,-41.6719,9226,BRA,Brazil,Бразилия
Fazendinha,Фазендинха,-0.0245,-51.0975,9226,BRA,Brazil,Бразилия
Hlyboka,Хлибока,48.0833,25.9333,9226,UKR,Ukraine,Украина
Sao domingos,Городской Сан -домингос,-10.7908,-37.5678,9226,BRA,Brazil,Бразилия
La bruyere,City La Bruyere,50.5,4.8,9226,BEL,Belgium,Бельгия
I-n-amenas,I-n-amenas,28.0408,9.5431,9225,DZA,Algeria,Алжир
Merrill,Меррилл,45.182,-89.6994,9224,USA,United states,Соединенные Штаты
Baia da traicao,Байя Да Трайкао,-6.6878,-34.9358,9224,BRA,Brazil,Бразилия
Evian-les-bains,Эйан-сла-байн,46.3833,6.5833,9224,FRA,France,Франция
Kondayampalaiyam,City Kondayampalaiyam,11.513,77.4371,9224,IND,India,Индия
Oromocto,Оромокто,45.8488,-66.4788,9223,CAN,Canada,Канада
Kalavryta,Калаврита,38.0333,22.1167,9223,GRC,Greece,Греция
Jajireddigudem,Jajireddigudem,17.3278,79.5711,9223,IND,India,Индия
Southwick,Саутвик,42.0544,-72.7785,9222,USA,United states,Соединенные Штаты
Cabo rojo,Кабо Рохо,18.0867,-67.1482,9222,PRI,Puerto rico,Пуэрто -рико
Gudimulakhandrika,Гудимулакхандрика,16.382,81.7335,9222,IND,India,Индия
Borja,Борха,-25.9514,-56.4961,9222,PRY,Paraguay,Парагвай
Shannon,Шеннон,52.7137,-8.8686,9222,IRL,Ireland,Ирландия
Lakkavaram,Лаккаварам,15.6983,79.7945,9222,IND,India,Индия
Bude,Бэйд,50.824,-4.542,9222,GBR,United kingdom,Великобритания
Freetown,Фритаун,41.7714,-71.0157,9222,USA,United states,Соединенные Штаты
Gangaura behra,Гангаура Бетра,25.9541,86.5482,9220,IND,India,Индия
Ventnor city,Вентнор Сити,39.3457,-74.486,9220,USA,United states,Соединенные Штаты
Badagabettu,Бадагабетту,13.3335,74.7999,9220,IND,India,Индия
Baluntaicun,Балунтайкун,42.7594,86.3231,9220,CHN,China,Китай
Gandhwani,Гандрани,22.34,75.0048,9220,IND,India,Индия
Vallahbhapuram,Валлахбхапурам,16.3528,80.7175,9220,IND,India,Индия
Hooper,Хупер,41.1599,-112.2871,9220,USA,United states,Соединенные Штаты
Antonio dias,Антонио Диас,-19.6528,-42.8719,9219,BRA,Brazil,Бразилия
Japaratinga,City Japaratinga,-9.2544,-35.2578,9219,BRA,Brazil,Бразилия
Helena-west helena,Елена-вест Хелена,34.5313,-90.6201,9218,USA,United states,Соединенные Штаты
Park ridge,Городской Парк Ридж,41.0352,-74.0423,9218,USA,United states,Соединенные Штаты
Mejillones,Межллоны,-23.1,-70.45,9218,CHL,Chile,Чили
Capbreton,Сити Капбретон,43.6431,-1.4311,9218,FRA,France,Франция
Inverigo,Сити Инвериго,45.7333,9.2167,9218,ITA,Italy,Италия
Badnor,Баднор,25.8355,74.2775,9217,IND,India,Индия
Nonea,Нонэа,26.9746,84.8768,9217,IND,India,Индия
Saraunja,Сараунджа,25.769,86.5273,9217,IND,India,Индия
Kandiyankovil,Кандинквил,11.0147,77.4695,9217,IND,India,Индия
Chaponost,Чапоност,45.7108,4.7425,9217,FRA,France,Франция
Salisbury,Солсбери,42.8465,-70.8616,9217,USA,United states,Соединенные Штаты
Riverside,-риверсайд,39.7835,-84.1219,9216,USA,United states,Соединенные Штаты
